payment_id,order_id,payment_method,payment_status,payment_date
92742,92742,Credit Card,Completed,2026-01-02
92743,92743,UPI,Completed,2024-07-31
92744,92744,Debit Card,Completed,2025-02-23
92745,92745,UPI,Completed,2025-08-11
92746,92746,Debit Card,Completed,2025-09-24
92747,92747,UPI,Completed,2025-01-08
92748,92748,UPI,Completed,2025-02-19
92749,92749,UPI,Completed,2025-08-05
92750,92750,UPI,Completed,2025-11-13
92751,92751,Credit Card,Completed,2024-06-30
92752,92752,UPI,Pending,2026-05-07
92753,92753,Wallet,Pending,2025-06-11
92754,92754,Wallet,Completed,2024-10-16
92755,92755,Credit Card,Completed,2025-07-19
92756,92756,Credit Card,Completed,2026-05-27
92757,92757,Wallet,Completed,2025-11-17
92758,92758,Wallet,Completed,2026-03-15
92759,92759,Net Banking,Completed,2025-07-22
92760,92760,Net Banking,Completed,2025-09-12
92761,92761,Debit Card,Failed,2025-02-28
92762,92762,UPI,Completed,2025-11-25
92763,92763,UPI,Completed,2026-01-01
92764,92764,Debit Card,Completed,2025-04-27
92765,92765,Net Banking,Completed,2025-11-15
92766,92766,Credit Card,Completed,2024-12-30
92767,92767,Credit Card,Completed,2025-09-09
92768,92768,Net Banking,Completed,2025-03-14
92769,92769,Debit Card,Completed,2024-07-22
92770,92770,Credit Card,Completed,2026-03-01
92771,92771,Net Banking,Completed,2024-07-22
92772,92772,Credit Card,Completed,2026-05-03
92773,92773,Debit Card,Completed,2025-05-03
92774,92774,Wallet,Pending,2026-06-29
92775,92775,Credit Card,Pending,2024-10-24
92776,92776,Credit Card,Completed,2025-07-31
92777,92777,Credit Card,Completed,2024-08-01
92778,92778,Debit Card,Completed,2024-10-11
92779,92779,Debit Card,Failed,2026-04-15
92780,92780,Credit Card,Completed,2025-05-15
92781,92781,UPI,Completed,2024-10-30
92782,92782,Credit Card,Completed,2024-07-06
92783,92783,Net Banking,Completed,2024-09-13
92784,92784,UPI,Completed,2026-06-17
92785,92785,Credit Card,Pending,2026-04-13
92786,92786,Debit Card,Completed,2024-07-12
92787,92787,Debit Card,Completed,2025-06-29
92788,92788,UPI,Completed,2024-10-30
92789,92789,Wallet,Completed,2024-07-07
92790,92790,Wallet,Completed,2026-01-26
92791,92791,UPI,Completed,2025-08-14
92792,92792,Net Banking,Completed,2025-02-07
92793,92793,Debit Card,Completed,2025-08-09
92794,92794,Net Banking,Completed,2025-02-28
92795,92795,Debit Card,Completed,2025-09-08
92796,92796,Net Banking,Completed,2025-04-20
92797,92797,Credit Card,Completed,2025-08-19
92798,92798,Credit Card,Completed,2026-02-21
92799,92799,Credit Card,Pending,2025-10-29
92800,92800,UPI,Completed,2025-02-03
92801,92801,Debit Card,Completed,2024-12-07
92802,92802,Debit Card,Completed,2025-10-19
92803,92803,Wallet,Completed,2024-12-17
92804,92804,Debit Card,Completed,2025-01-30
92805,92805,Net Banking,Completed,2025-05-28
92806,92806,Debit Card,Completed,2025-04-30
92807,92807,UPI,Completed,2025-04-03
92808,92808,UPI,Completed,2025-10-14
92809,92809,Debit Card,Pending,2025-06-24
92810,92810,Net Banking,Completed,2026-05-02
92811,92811,Wallet,Completed,2024-11-20
92812,92812,Credit Card,Completed,2024-09-29
92813,92813,Debit Card,Completed,2025-05-24
92814,92814,UPI,Completed,2025-09-30
92815,92815,Debit Card,Completed,2025-11-02
92816,92816,Wallet,Completed,2025-09-19
92817,92817,Wallet,Completed,2025-07-18
92818,92818,Net Banking,Completed,2024-12-16
92819,92819,UPI,Completed,2025-03-15
92820,92820,Wallet,Completed,2026-03-09
92821,92821,Net Banking,Completed,2026-02-04
92822,92822,Debit Card,Completed,2026-05-26
92823,92823,Credit Card,Completed,2025-10-27
92824,92824,Credit Card,Completed,2026-03-03
92825,92825,UPI,Completed,2026-04-28
92826,92826,Wallet,Completed,2024-10-13
92827,92827,Net Banking,Completed,2026-06-19
92828,92828,Debit Card,Completed,2025-02-22
92829,92829,Debit Card,Completed,2025-07-13
92830,92830,Credit Card,Completed,2025-08-30
92831,92831,UPI,Completed,2026-05-19
92832,92832,UPI,Completed,2025-10-28
92833,92833,Wallet,Completed,2024-07-13
92834,92834,Credit Card,Failed,2026-03-14
92835,92835,Wallet,Completed,2024-10-03
92836,92836,Debit Card,Pending,2024-08-23
92837,92837,Wallet,Completed,2025-02-24
92838,92838,Wallet,Completed,2025-03-08
92839,92839,Debit Card,Completed,2025-03-13
92840,92840,Debit Card,Completed,2025-01-15
92841,92841,UPI,Completed,2024-12-11
92842,92842,UPI,Completed,2025-04-02
92843,92843,Credit Card,Completed,2025-12-12
92844,92844,Credit Card,Completed,2026-03-09
92845,92845,Net Banking,Completed,2026-02-13
92846,92846,Net Banking,Failed,2026-02-23
92847,92847,Debit Card,Completed,2025-10-01
92848,92848,Net Banking,Completed,2024-10-31
92849,92849,Wallet,Completed,2026-03-31
92850,92850,UPI,Pending,2025-09-29
92851,92851,Net Banking,Completed,2026-02-09
92852,92852,Net Banking,Completed,2026-06-08
92853,92853,Wallet,Completed,2024-11-19
92854,92854,UPI,Completed,2024-08-28
92855,92855,Wallet,Completed,2026-06-28
92856,92856,Credit Card,Completed,2026-02-24
92857,92857,Debit Card,Completed,2024-11-27
92858,92858,Credit Card,Completed,2026-04-06
92859,92859,Debit Card,Completed,2025-09-22
92860,92860,Wallet,Completed,2025-07-25
92861,92861,UPI,Completed,2025-11-18
92862,92862,Credit Card,Pending,2025-07-06
92863,92863,Wallet,Completed,2025-08-17
92864,92864,Debit Card,Pending,2025-12-31
92865,92865,UPI,Completed,2025-04-24
92866,92866,UPI,Pending,2025-09-12
92867,92867,UPI,Completed,2026-05-25
92868,92868,Credit Card,Completed,2025-03-30
92869,92869,Wallet,Failed,2026-01-09
92870,92870,Credit Card,Completed,2026-05-24
92871,92871,Credit Card,Completed,2024-07-25
92872,92872,Wallet,Completed,2025-05-08
92873,92873,Net Banking,Completed,2025-12-08
92874,92874,Wallet,Completed,2026-02-02
92875,92875,Credit Card,Completed,2025-10-28
92876,92876,Credit Card,Completed,2025-03-25
92877,92877,UPI,Completed,2024-12-11
92878,92878,Credit Card,Completed,2024-09-03
92879,92879,Wallet,Completed,2025-08-24
92880,92880,Credit Card,Failed,2025-12-18
92881,92881,UPI,Completed,2025-07-21
92882,92882,Credit Card,Completed,2026-05-01
92883,92883,Credit Card,Completed,2024-09-08
92884,92884,Net Banking,Completed,2026-04-10
92885,92885,Net Banking,Completed,2024-09-24
92886,92886,UPI,Completed,2025-10-31
92887,92887,Wallet,Completed,2025-04-20
92888,92888,Credit Card,Completed,2025-01-20
92889,92889,Net Banking,Completed,2024-07-30
92890,92890,Debit Card,Completed,2024-10-18
92891,92891,Net Banking,Completed,2024-09-16
92892,92892,Debit Card,Completed,2024-09-11
92893,92893,Net Banking,Completed,2024-07-07
92894,92894,Debit Card,Completed,2025-02-25
92895,92895,Wallet,Completed,2024-07-12
92896,92896,Wallet,Completed,2025-04-10
92897,92897,Debit Card,Completed,2024-09-27
92898,92898,Wallet,Pending,2026-04-20
92899,92899,UPI,Completed,2025-07-18
92900,92900,UPI,Pending,2024-10-06
92901,92901,Debit Card,Completed,2025-11-15
92902,92902,Net Banking,Completed,2025-10-09
92903,92903,Wallet,Completed,2024-08-28
92904,92904,Net Banking,Completed,2025-04-14
92905,92905,Debit Card,Pending,2024-12-06
92906,92906,Debit Card,Completed,2025-10-08
92907,92907,Net Banking,Completed,2025-12-14
92908,92908,Net Banking,Completed,2026-02-20
92909,92909,Net Banking,Completed,2026-01-28
92910,92910,Net Banking,Completed,2025-03-18
92911,92911,Net Banking,Completed,2025-04-08
92912,92912,Net Banking,Completed,2025-02-14
92913,92913,Net Banking,Completed,2025-10-01
92914,92914,Wallet,Completed,2025-12-27
92915,92915,UPI,Completed,2025-03-22
92916,92916,Wallet,Completed,2025-05-29
92917,92917,Wallet,Pending,2025-02-12
92918,92918,Credit Card,Completed,2024-10-11
92919,92919,Net Banking,Completed,2025-08-20
92920,92920,Debit Card,Completed,2026-06-18
92921,92921,Debit Card,Failed,2026-02-09
92922,92922,Net Banking,Completed,2025-03-27
92923,92923,Credit Card,Completed,2026-02-11
92924,92924,Wallet,Completed,2025-09-20
92925,92925,Wallet,Completed,2024-08-02
92926,92926,Debit Card,Pending,2025-11-08
92927,92927,Debit Card,Completed,2025-05-12
92928,92928,Credit Card,Completed,2025-04-23
92929,92929,Debit Card,Completed,2025-11-09
92930,92930,UPI,Completed,2026-05-03
92931,92931,Net Banking,Completed,2025-09-27
92932,92932,Wallet,Failed,2026-04-21
92933,92933,Debit Card,Completed,2025-04-10
92934,92934,Net Banking,Completed,2025-09-12
92935,92935,UPI,Completed,2026-03-06
92936,92936,Wallet,Pending,2024-09-30
92937,92937,Credit Card,Completed,2025-03-28
92938,92938,Wallet,Completed,2025-01-03
92939,92939,Debit Card,Completed,2024-07-11
92940,92940,Debit Card,Completed,2025-06-15
92941,92941,Debit Card,Completed,2025-01-01
92942,92942,Credit Card,Completed,2025-01-01
92943,92943,UPI,Completed,2025-02-06
92944,92944,Credit Card,Completed,2024-11-08
92945,92945,Debit Card,Completed,2026-04-07
92946,92946,Net Banking,Pending,2025-01-28
92947,92947,Credit Card,Completed,2026-06-15
92948,92948,Net Banking,Pending,2026-04-05
92949,92949,Wallet,Completed,2025-01-20
92950,92950,Wallet,Completed,2026-03-22
92951,92951,Wallet,Completed,2025-01-03
92952,92952,Wallet,Completed,2024-07-10
92953,92953,Wallet,Completed,2024-10-16
92954,92954,UPI,Pending,2025-03-13
92955,92955,Net Banking,Completed,2025-08-23
92956,92956,Debit Card,Completed,2024-10-23
92957,92957,Wallet,Completed,2024-08-22
92958,92958,Credit Card,Completed,2025-07-16
92959,92959,Credit Card,Completed,2026-02-27
92960,92960,Wallet,Completed,2026-02-26
92961,92961,Wallet,Completed,2024-07-18
92962,92962,Credit Card,Completed,2025-09-17
92963,92963,Credit Card,Completed,2026-03-08
92964,92964,Credit Card,Completed,2026-02-11
92965,92965,UPI,Pending,2026-03-06
92966,92966,Debit Card,Completed,2025-12-23
92967,92967,Debit Card,Completed,2025-12-13
92968,92968,Debit Card,Completed,2025-04-09
92969,92969,Net Banking,Completed,2026-01-16
92970,92970,Debit Card,Completed,2025-04-19
92971,92971,Credit Card,Completed,2026-02-09
92972,92972,Debit Card,Completed,2025-07-29
92973,92973,Debit Card,Failed,2026-03-31
92974,92974,Wallet,Completed,2025-01-02
92975,92975,Net Banking,Completed,2025-10-23
92976,92976,Wallet,Completed,2025-01-08
92977,92977,Debit Card,Completed,2026-04-12
92978,92978,Debit Card,Completed,2025-06-05
92979,92979,Wallet,Completed,2026-05-28
92980,92980,Wallet,Completed,2025-06-20
92981,92981,UPI,Completed,2024-07-26
92982,92982,UPI,Completed,2024-11-29
92983,92983,UPI,Completed,2026-02-19
92984,92984,Debit Card,Completed,2026-01-24
92985,92985,Net Banking,Completed,2024-10-01
92986,92986,Net Banking,Completed,2026-01-26
92987,92987,Debit Card,Completed,2025-05-07
92988,92988,Net Banking,Completed,2024-08-08
92989,92989,Net Banking,Completed,2024-10-04
92990,92990,Wallet,Completed,2025-03-21
92991,92991,Debit Card,Completed,2024-07-09
92992,92992,Wallet,Completed,2026-01-19
92993,92993,Wallet,Completed,2025-03-03
92994,92994,UPI,Failed,2025-07-30
92995,92995,Debit Card,Failed,2025-11-18
92996,92996,UPI,Completed,2026-01-02
92997,92997,Net Banking,Completed,2025-02-16
92998,92998,Wallet,Completed,2026-02-17
92999,92999,UPI,Completed,2025-10-25
93000,93000,Wallet,Failed,2025-12-22
93001,93001,Credit Card,Completed,2025-07-21
93002,93002,Wallet,Completed,2025-06-20
93003,93003,Debit Card,Completed,2025-05-20
93004,93004,Debit Card,Completed,2025-07-15
93005,93005,Wallet,Completed,2024-07-29
93006,93006,Wallet,Completed,2024-08-04
93007,93007,Credit Card,Completed,2025-10-19
93008,93008,Net Banking,Completed,2026-05-22
93009,93009,Credit Card,Completed,2026-05-27
93010,93010,Net Banking,Completed,2025-06-22
93011,93011,Wallet,Completed,2026-04-23
93012,93012,Credit Card,Completed,2025-01-31
93013,93013,UPI,Completed,2024-07-25
93014,93014,UPI,Completed,2025-10-24
93015,93015,Net Banking,Completed,2025-11-09
93016,93016,Debit Card,Completed,2025-02-19
93017,93017,UPI,Completed,2025-02-27
93018,93018,Net Banking,Pending,2025-07-14
93019,93019,UPI,Completed,2025-05-24
93020,93020,UPI,Pending,2025-11-21
93021,93021,UPI,Completed,2024-07-01
93022,93022,Net Banking,Completed,2026-04-25
93023,93023,Net Banking,Completed,2026-05-13
93024,93024,Wallet,Completed,2024-07-17
93025,93025,Debit Card,Completed,2025-03-12
93026,93026,Net Banking,Completed,2025-08-29
93027,93027,Debit Card,Pending,2025-08-04
93028,93028,UPI,Completed,2026-02-09
93029,93029,Debit Card,Completed,2025-09-09
93030,93030,Credit Card,Completed,2026-06-18
93031,93031,Net Banking,Completed,2025-11-01
93032,93032,UPI,Completed,2025-02-10
93033,93033,Net Banking,Completed,2026-05-23
93034,93034,UPI,Completed,2026-01-04
93035,93035,Wallet,Completed,2025-06-01
93036,93036,Net Banking,Completed,2025-03-15
93037,93037,Credit Card,Completed,2026-03-08
93038,93038,Debit Card,Completed,2025-01-15
93039,93039,Net Banking,Completed,2025-04-18
93040,93040,UPI,Completed,2026-05-24
93041,93041,UPI,Completed,2024-12-10
93042,93042,Debit Card,Completed,2026-04-14
93043,93043,Wallet,Completed,2025-05-31
93044,93044,Debit Card,Completed,2025-05-04
93045,93045,Net Banking,Pending,2025-03-25
93046,93046,Net Banking,Completed,2026-01-03
93047,93047,UPI,Completed,2026-01-05
93048,93048,Wallet,Completed,2025-08-06
93049,93049,Net Banking,Completed,2024-12-07
93050,93050,Net Banking,Completed,2025-01-06
93051,93051,Debit Card,Completed,2024-12-05
93052,93052,UPI,Completed,2024-08-09
93053,93053,Credit Card,Pending,2025-10-30
93054,93054,Debit Card,Completed,2024-10-08
93055,93055,Wallet,Completed,2025-01-21
93056,93056,UPI,Completed,2025-11-14
93057,93057,Debit Card,Completed,2025-12-13
93058,93058,Debit Card,Pending,2025-03-12
93059,93059,Net Banking,Completed,2025-04-11
93060,93060,Wallet,Completed,2024-07-26
93061,93061,UPI,Completed,2025-02-26
93062,93062,Net Banking,Failed,2025-09-30
93063,93063,Debit Card,Completed,2024-11-08
93064,93064,Wallet,Completed,2025-02-18
93065,93065,Debit Card,Pending,2025-04-29
93066,93066,Wallet,Completed,2026-06-25
93067,93067,UPI,Completed,2025-11-28
93068,93068,Net Banking,Completed,2025-01-14
93069,93069,Credit Card,Completed,2025-08-08
93070,93070,UPI,Completed,2024-10-15
93071,93071,Debit Card,Completed,2025-05-29
93072,93072,UPI,Completed,2026-04-01
93073,93073,Net Banking,Completed,2024-11-03
93074,93074,Net Banking,Completed,2025-12-25
93075,93075,Net Banking,Completed,2024-07-09
93076,93076,Credit Card,Completed,2026-04-09
93077,93077,Wallet,Completed,2025-09-10
93078,93078,Debit Card,Completed,2026-02-12
93079,93079,Net Banking,Completed,2025-01-07
93080,93080,Debit Card,Completed,2025-01-05
93081,93081,Debit Card,Completed,2026-06-05
93082,93082,Credit Card,Completed,2026-04-09
93083,93083,Net Banking,Completed,2025-04-12
93084,93084,Wallet,Completed,2026-06-11
93085,93085,Debit Card,Completed,2025-02-18
93086,93086,Net Banking,Completed,2025-03-27
93087,93087,Wallet,Pending,2025-04-29
93088,93088,Credit Card,Completed,2026-05-17
93089,93089,Credit Card,Completed,2025-12-13
93090,93090,Net Banking,Pending,2025-11-24
93091,93091,Debit Card,Completed,2025-07-16
93092,93092,Wallet,Failed,2025-11-06
93093,93093,UPI,Completed,2024-09-26
93094,93094,Net Banking,Completed,2024-11-04
93095,93095,UPI,Completed,2025-02-26
93096,93096,Debit Card,Completed,2025-07-29
93097,93097,UPI,Completed,2025-02-13
93098,93098,Wallet,Completed,2025-09-10
93099,93099,Debit Card,Completed,2025-04-12
93100,93100,Wallet,Completed,2025-01-05
93101,93101,Debit Card,Completed,2025-11-05
93102,93102,Wallet,Completed,2026-06-01
93103,93103,Credit Card,Completed,2024-11-10
93104,93104,Net Banking,Completed,2024-07-30
93105,93105,Debit Card,Completed,2026-06-20
93106,93106,Net Banking,Completed,2026-01-30
93107,93107,Debit Card,Failed,2026-04-16
93108,93108,Wallet,Completed,2026-03-07
93109,93109,Credit Card,Completed,2025-09-30
93110,93110,Credit Card,Completed,2025-03-17
93111,93111,Wallet,Completed,2026-04-17
93112,93112,UPI,Completed,2025-08-24
93113,93113,UPI,Completed,2025-06-21
93114,93114,Debit Card,Completed,2025-11-16
93115,93115,Credit Card,Completed,2024-07-06
93116,93116,Debit Card,Completed,2026-01-07
93117,93117,UPI,Completed,2026-06-27
93118,93118,Debit Card,Completed,2024-12-03
93119,93119,UPI,Completed,2025-01-21
93120,93120,Debit Card,Completed,2025-12-02
93121,93121,Wallet,Completed,2025-02-16
93122,93122,Net Banking,Pending,2025-03-11
93123,93123,UPI,Completed,2025-07-27
93124,93124,Wallet,Completed,2025-04-04
93125,93125,Debit Card,Completed,2025-01-14
93126,93126,Credit Card,Completed,2026-03-26
93127,93127,UPI,Completed,2026-02-16
93128,93128,Credit Card,Completed,2025-05-30
93129,93129,UPI,Completed,2025-08-21
93130,93130,UPI,Completed,2025-10-28
93131,93131,Debit Card,Completed,2026-06-15
93132,93132,Wallet,Completed,2024-07-13
93133,93133,Credit Card,Failed,2025-03-02
93134,93134,UPI,Pending,2025-09-23
93135,93135,UPI,Completed,2025-06-16
93136,93136,Credit Card,Completed,2024-08-22
93137,93137,Wallet,Completed,2025-06-12
93138,93138,Credit Card,Completed,2026-04-18
93139,93139,UPI,Failed,2025-03-25
93140,93140,UPI,Completed,2026-04-13
93141,93141,UPI,Completed,2025-07-06
93142,93142,Wallet,Completed,2025-04-16
93143,93143,UPI,Completed,2026-03-31
93144,93144,Net Banking,Completed,2026-04-11
93145,93145,Debit Card,Completed,2025-05-29
93146,93146,Credit Card,Completed,2025-03-17
93147,93147,Net Banking,Pending,2026-01-10
93148,93148,UPI,Completed,2026-06-26
93149,93149,Wallet,Completed,2024-07-07
93150,93150,Net Banking,Completed,2025-11-22
93151,93151,UPI,Completed,2025-01-18
93152,93152,Net Banking,Completed,2024-07-17
93153,93153,Wallet,Completed,2024-12-16
93154,93154,Credit Card,Pending,2026-01-29
93155,93155,UPI,Completed,2025-09-07
93156,93156,Wallet,Completed,2025-04-26
93157,93157,Net Banking,Completed,2024-08-13
93158,93158,Net Banking,Completed,2025-02-17
93159,93159,Credit Card,Completed,2026-04-04
93160,93160,Net Banking,Pending,2025-10-26
93161,93161,UPI,Completed,2025-03-09
93162,93162,Net Banking,Completed,2025-03-21
93163,93163,Net Banking,Completed,2026-03-28
93164,93164,Wallet,Completed,2024-12-31
93165,93165,Credit Card,Completed,2025-12-19
93166,93166,Net Banking,Completed,2026-01-20
93167,93167,Debit Card,Completed,2025-02-04
93168,93168,Debit Card,Completed,2026-05-04
93169,93169,Wallet,Completed,2025-01-02
93170,93170,Credit Card,Completed,2025-09-04
93171,93171,UPI,Completed,2024-11-11
93172,93172,Debit Card,Completed,2025-08-18
93173,93173,Wallet,Completed,2026-05-14
93174,93174,UPI,Completed,2026-01-24
93175,93175,Credit Card,Completed,2025-06-23
93176,93176,Debit Card,Completed,2024-12-23
93177,93177,Debit Card,Completed,2024-11-19
93178,93178,Net Banking,Completed,2025-06-27
93179,93179,Credit Card,Completed,2025-04-12
93180,93180,Net Banking,Completed,2025-06-13
93181,93181,Credit Card,Pending,2026-04-26
93182,93182,Credit Card,Completed,2025-12-30
93183,93183,UPI,Completed,2024-11-22
93184,93184,UPI,Completed,2025-11-21
93185,93185,Wallet,Completed,2024-11-17
93186,93186,UPI,Completed,2025-12-05
93187,93187,Debit Card,Completed,2024-10-21
93188,93188,Wallet,Completed,2025-02-26
93189,93189,UPI,Completed,2024-11-03
93190,93190,Wallet,Completed,2025-01-25
93191,93191,Net Banking,Completed,2025-09-30
93192,93192,Credit Card,Completed,2025-01-26
93193,93193,Net Banking,Completed,2025-12-07
